OrderID,Buy Date,Buy Price,Sell Date,Sell Price
964,2022-10-21,440.51001,2022-10-24,449.3202102,114265
965,2022-10-24,441.359985,2022-10-27,450.1871847,1971
966,2022-10-24,445.190002,2022-11-01,454.09380204,1971
967,2022-10-25,442.25,2022-10-27,451.095,113084
968,2022-10-28,444.309998,2022-11-01,453.19619796,116369
969,2022-10-31,446.149994,2022-11-01,455.07299388,903
970,2022-11-02,452.329987,2022-11-07,461.37658674000005,118557
971,2022-11-03,449.5,2022-11-07,458.49,638
972,2022-11-07,455.0,2022-11-11,464.1,5
973,2022-11-09,455.899994,na,465.01799388,119671
974,2022-11-10,450.299988,2022-11-11,459.30598776,662
975,2022-11-11,455.309998,na,464.41619796000003,11
976,2022-11-11,457.459991,na,466.60919082000004,11
